provider_number,fy_start,fy_end,date_processed,date_created,data_source,beds,tot_charges,net_pat_rev,tot_discounts,tot_operating_exp,ip_charges,icu_charges,ancillary_charges,tot_discharges,mcare_discharges,mcaid_discharges,tot_mcare_payment,secondary_mcare_payment,street,city,state,zip,county,name,uncomp_care,cost_to_charge,new_cap_ass,cash,fixed_assets,depr_land,depr_bldg,depr_lease,depr_fixed_equip,depr_auto,depr_major_equip,depr_minor_equip,current_assets,current_liabilities,pps_ip_charges,pps_op_charges,pps_mcare_cost,pps_pgm_cost,hvbp_payment,hrrp_payment,tot_uncomp_care_charges,tot_uncomp_care_partial_pmts,bad_debt,depr_HIT,year,source,report,npi,status,time_diff,total_days,total_reports,report_number,max_days,max_date
40021,1997-11-10,1997-12-31,04/09/1999,03/30/1999,v1996,97.0,6015985.0,2502877.0,3513108.0,2430718.0,239255.0,116251.0,2493837.0,199.0,107.0,1.0,563933.0,,11401 INTERSTATE 30,LITTLE ROCK,AR,72209,PULASKI,SOUTHWEST HOSPITAL,,,3440761.0,-60815.0,19732913.0,2111.0,31305.0,,,,84413.0,,3473950.0,1800948.0,3854112.0,2163675.0,549129.0,475555.0,,,,,,,1997,unique reports,,,,,,,,,
54003,1997-10-01,1997-12-30,12/15/1999,11/19/1999,v1996,84.0,3956079.0,1524385.0,2431694.0,1631773.0,3487361.0,,154041.0,320.0,68.0,26.0,,,1301 RALSTON AVE.,BELMONT,CA,91002-,,BELMONT HILLS HOSPITAL,,,,336968.0,,,,,,,,,799257.0,1368109.0,3641402.0,314677.0,595179.0,557918.0,,,,,,,1997,unique reports,,,,,,,,,
54074,1997-11-01,1997-12-31,03/10/2000,02/24/2000,v1996,61.0,733089.0,345931.0,387158.0,804542.0,565514.0,,61375.0,187.0,22.0,18.0,,,525 OREGON STREET,VALLEJO,CA,94590,SOLANO,CALIFORNIA SPECIALTY HOSPITAL,,,,77120.0,617555.0,,2445.0,,,,,,365075.0,207907.0,1365592.0,187986.0,57707.0,56244.0,,,,,,,1997,unique reports,,,,,,,,,
110059,1997-10-01,1997-12-31,10/03/2000,06/17/1998,v1996,87.0,5135400.0,3258559.0,1876841.0,2989001.0,352855.0,71341.0,1530878.0,350.0,240.0,23.0,947344.0,1923.0,GIBSON & CADE STREET,HARTWELL,GA,30643,HART,HART COUNTY HOSPITAL,,,494977.0,652516.0,2926277.0,,,,384980.0,,,,4249217.0,2331341.0,2790377.0,1990933.0,775409.0,731668.0,,,,,,,1997,unique reports,,,,,,,,,
140182,1997-11-01,1997-12-31,03/19/2004,03/11/2004,v1996,192.0,31703529.0,17324311.0,14379218.0,17030347.0,3542738.0,2944877.0,13381322.0,1484.0,385.0,295.0,3716130.0,7101.0,4550 N. WINCHESTER,CHICAGO,IL,60640,COOK,RAVENSWOOD HOSPITAL MED CTR,,0.468449,926865.0,1621154.0,35535512.0,,20300000.0,,15318852.0,,36490261.0,,43052077.0,15355816.0,22726706.0,7149232.0,2467449.0,2163862.0,,,,,,,1997,unique reports,,,,,,,,,
140205,1997-11-01,1997-12-31,08/30/2000,08/22/2000,v1996,27.0,717192.0,352650.0,364542.0,920245.0,33857.0,,161960.0,25.0,11.0,,37204.0,,1625 SOUTH STATE STREET,BELVIDERE,IL,61008,BOONE,HIGHLAND COMMUNITY HOSPITAL,,,1492811.0,144647.0,1477623.0,132.0,6380.0,,,,8676.0,,914394.0,3531263.0,262840.0,382840.0,76799.0,75496.0,,,,,,,1997,unique reports,,,,,,,,,
140236,1997-10-01,1997-11-30,06/02/1998,05/15/1998,v1996,33.0,443895.0,285143.0,158752.0,375670.0,64256.0,,123341.0,33.0,19.0,2.0,73063.0,,335 EAST FIFTH STREET,CLIFTON,IL,60927,IROQUOIS,CENTRAL COMMUNITY HOSPITAL,,,7524.0,62316.0,292220.0,,2392134.0,,,,,,579487.0,702438.0,188600.0,179658.0,60651.0,54541.0,,,,,,,1997,unique reports,,,,,,,,,
170035,1997-10-01,1997-12-31,04/17/2000,04/05/2000,v1996,24.0,1696615.0,1288250.0,408365.0,1459077.0,101856.0,,555970.0,134.0,81.0,7.0,223699.0,,421 SOUTH MAPLE,GARNETT,KS,66032,ANDERSON,ANDERSON COUNTY HOSPITAL,,,,231841.0,3328.0,,,,,,,,1448391.0,374438.0,872467.0,752451.0,214397.0,209226.0,,,,,,,1997,unique reports,,,,,,,,,
180142,1997-11-01,1997-12-31,10/26/2000,09/11/2000,v1996,186.0,14734848.0,5702298.0,9032550.0,6802710.0,10938427.0,,,740.0,403.0,18.0,3044157.0,12119.0,150 N. EAGLE CREEK DRIVE,LEXINGTON,KY,40509-,FAYETTE,JEWISH HOSPITAL LEXINGTON,,,406332.0,1007555.0,2818439.0,-1005.0,-3380.0,,-457.0,,-15873.0,,12251937.0,2838825.0,11022542.0,3712305.0,2945805.0,2820492.0,,,,,,,1997,unique reports,,,,,,,,,
220035,1997-10-01,1997-11-30,05/16/2003,05/16/2003,v1996,118.0,20474217.0,8224260.0,12249957.0,10747385.0,2631257.0,371910.0,7425382.0,1143.0,642.0,95.0,4306987.0,,500 LYNNFIELD STREET,LYNN,MA,01904,ESSEX,ATLANTICARE MEDICAL CTR,,,112107.0,1335414.0,20974944.0,76128.0,6653621.0,3592337.0,9373023.0,,19421875.0,,23941305.0,18068259.0,11198651.0,9275566.0,3392156.0,3085843.0,,,,,,,1997,unique reports,,,,,,,,,
220066,1997-10-01,1997-12-31,10/28/2004,09/15/2000,,244.0,58298532.0,,31758543.0,29345095.0,12649323.0,1601497.0,18648879.0,2472.0,1124.0,391.0,7668327.0,0.0,271 CAREW STREET,SPRINGFIELD,MA,01102-,HAMPDEN,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,1997,total for year,,,,,,,,,
220079,1997-10-01,1997-11-29,10/26/2000,10/06/2000,v1996,130.0,10257639.0,5102930.0,5154709.0,5875546.0,1668275.0,,3040911.0,608.0,220.0,95.0,1378985.0,,111 DEDHAM STREET,NORFOLK,MA,02056,NORFOLK,SOUTHWOOD HOSPITAL,,,,4028336.0,12780112.0,235249.0,6199763.0,41866.0,,,5444195.0,,11469720.0,11605808.0,5434830.0,4448988.0,1174371.0,1046832.0,,,,,,,1997,unique reports,,,,,,,,,
220126,1997-10-01,1997-11-29,06/06/2003,06/06/2003,v1996,143.0,18090742.0,10458319.0,7632423.0,12219446.0,1776267.0,315650.0,5373862.0,1163.0,539.0,43.0,3456694.0,5354.0,800 WASHINGTON STREET,NORWOOD,MA,02062,NORFOLK,NORWOOD HOSPITAL,,,79273.0,3279480.0,42304657.0,853517.0,23937548.0,210497.0,1361632.0,,25171564.0,,24032281.0,21038149.0,9750455.0,8340387.0,2614647.0,2205602.0,,,,,,,1997,unique reports,,,,,,,,,
230157,1997-11-01,1997-12-31,11/08/2000,10/03/2000,v1996,123.0,18190000.0,10928000.0,7262000.0,11633000.0,1627896.0,364344.0,5963781.0,844.0,310.0,93.0,1598679.0,4240.0,1210 W. SAGINAW,LANSING,MI,48915,INGHAM,ST. LAWRENCE HOSPITAL,,,,1870000.0,32799000.0,,,,,,,,26795000.0,10543000.0,9495999.0,7551722.0,1373347.0,1261135.0,,,,,,,1997,unique reports,,,,,,,,,
240018,1997-11-01,1997-12-31,09/24/2001,09/13/2001,v1996,114.0,6089049.0,4381412.0,1707637.0,4399966.0,764057.0,125673.0,,503.0,115.0,27.0,599790.0,,1407 WEST FOURTH STREET,RED WING,MN,55066-,GOODHUE,FAIRVIEW RED WING HOSPITAL,,,,1940499.0,7983937.0,254655.0,10508938.0,,,,6302336.0,,7686230.0,4672433.0,3515157.0,2082930.0,566028.0,565222.0,,,,,,,1997,unique reports,,,,,,,,,
240028,1997-10-01,1997-12-31,09/24/2001,09/11/2001,v1996,59.0,15497992.0,8866265.0,6631727.0,11156696.0,508057.0,275573.0,,412.0,188.0,16.0,974984.0,,11685 LAKE BOULEVARD NORTH,CHISAGO CITY,MN,55013-,CHISAGO,CHISAGO HEALTH SERVICES,,,,377782.0,6847807.0,512684.0,4187714.0,,,,5711352.0,,9857619.0,11640950.0,3880631.0,6239733.0,905371.0,870311.0,,,,,,,1997,unique reports,,,,,,,,,
240146,1997-10-01,1997-12-31,12/11/2000,09/19/2000,v1996,29.0,2229380.0,1677875.0,551505.0,1649677.0,145280.0,15444.0,299566.0,111.0,53.0,14.0,163202.0,,100 FIFTH AVENUE NW,WASECA,MN,56093-,WASECA,WASECA AREA MEDICAL CENTER,,,13359.0,727453.0,2061829.0,-18864.0,-1340462.0,,-420169.0,,-1218885.0,,2157762.0,769689.0,451415.0,1166307.0,178502.0,167276.0,,,,,,,1997,unique reports,,,,,,,,,
240148,1997-10-01,1997-12-31,10/17/2000,08/10/2000,v1996,18.0,995799.0,834863.0,160936.0,934059.0,56626.0,,,38.0,21.0,1.0,72935.0,,414 JEFFERSON,MAHNOMEN,MN,56557-,MAHNOMEN,MAHNOMEN COUNTY & VILLAGE,,,2793.0,45892.0,25475.0,,,,,,-5035.0,,1156798.0,1182240.0,456901.0,505534.0,54579.0,53642.0,,,,,,,1997,unique reports,,,,,,,,,
280015,1997-10-01,1997-12-31,08/10/2000,07/10/2000,v1996,73.0,3940878.0,2562348.0,1378530.0,2634395.0,359147.0,83847.0,1340616.0,224.0,111.0,20.0,424582.0,,7TH AND OSAGE STREETS,SIDNEY,NE,69162,,MEMORIAL HEALTH CENTER,,,110165.0,356762.0,2983143.0,92733.0,2758854.0,,,,3152875.0,,3019603.0,983547.0,2242223.0,1245310.0,467890.0,443342.0,,,,,,,1997,unique reports,,,,,,,,,
280109,1997-10-11,1997-12-31,07/14/1998,06/17/1998,v1996,20.0,239580.0,239290.0,290.0,243797.0,65450.0,,28291.0,16.0,12.0,1.0,45407.0,,1201 WEST MAIN,SARGENT,NE,68874-97,CUSTER,GOLI MEDICAL CENTER,,,,-6054.0,151323.0,,508201.0,,,,420084.0,,314817.0,225397.0,93741.0,93290.0,75186.0,72053.0,,,,,,,1997,unique reports,,,,,,,,,
290042,1997-10-10,1997-12-31,11/17/1999,10/13/1999,v1996,78.0,7379008.0,2710805.0,4668203.0,3151989.0,3896953.0,,945021.0,582.0,,,1.0,,2170 EAST HARMON AVENUE,LAS VEGAS,NV,89119,CLARK,IHS OF LAS VEGAS,,,1831278.0,140426.0,10093111.0,,1698070.0,,18045.0,,69415.0,15698.0,2072012.0,1374335.0,7837432.0,,,,,,,,,,1997,unique reports,,,,,,,,,
310077,1997-10-01,1997-12-31,04/05/2000,02/29/2000,v1996,271.0,54240657.0,23616295.0,30624362.0,24788029.0,14914420.0,4729500.0,28963005.0,3038.0,1188.0,127.0,9622160.0,2357.0,350 BOULEVARD,PASSAIC,NJ,07055,PASSAIC,GENERAL HOSPITAL CENTER AT PASSAIC,,,1347419.0,-57842738.0,53856847.0,1456024.0,20627396.0,,13293534.0,,23288882.0,2872277.0,-37662587.0,16244507.0,42725340.0,10930970.0,8674564.0,7856737.0,,,,,,,1997,unique reports,,,,,,,,,
340009,1997-10-01,1997-12-31,10/31/2000,09/07/2000,v1996,15.0,2991643.0,1297076.0,1694567.0,1581102.0,,,,,,,,,1600 EAST THIRD STREET,CHARLOTTE,NC,28233,MECKLENBURG,PRESBYTERIAN SPECIALTY HOSPITAL,,,10183.0,1181789.0,1223684.0,,,4192.0,407882.0,,2680800.0,285165.0,2587723.0,2035546.0,,2742605.0,,,,,,,,,1997,unique reports,,,,,,,,,
340053,1997-10-01,1997-12-31,08/02/2001,06/22/2001,v1996,541.0,128092000.0,66079323.0,62012677.0,81411244.0,19924769.0,3307479.0,57116016.0,7517.0,2801.0,220.0,21361246.0,34304.0,200 HAWTHORNE LANE,CHARLOTTE,NC,33549,MECKLENBURG,PRESBYTERIAN HOSPITAL,,,8151618.0,5910688.0,57003082.0,,,1131436.0,4503161.0,,93839735.0,1745948.0,102452705.0,44022343.0,82549554.0,39917334.0,19288674.0,17268233.0,,,,,,,1997,unique reports,,,,,,,,,
340055,1997-10-01,1997-12-31,11/08/2000,09/23/2000,v1996,184.0,10988863.0,6149842.0,4839021.0,7145264.0,1017063.0,240862.0,4094532.0,710.0,404.0,180.0,1991160.0,1000.0,720 MALCOLM BLVD,VALDESE,NC,28690,BURKE,VALDESE GENERAL HOSPITAL,,,311418.0,1434042.0,14003276.0,307869.0,6752240.0,196493.0,1088220.0,,8433758.0,31701.0,8563342.0,4768276.0,10149536.0,,1939800.0,1725259.0,,,,,,,1997,unique reports,,,,,,,,,
340085,1997-10-01,1997-12-31,11/08/2000,09/21/2000,v1996,154.0,10262847.0,6450892.0,3811955.0,6385297.0,1060003.0,858985.0,4491578.0,1007.0,397.0,325.0,2344216.0,,207 OLD LEXINGTON ROAD,THOMASVILLE,NC,27360,DAVIDSON,COMMUNITY GENERAL HEALTH PARTNERS  INC.,,,383247.0,2627776.0,9017605.0,442247.0,6366436.0,,423037.0,,6700867.0,,8846890.0,2852972.0,6566291.0,3675444.0,1989520.0,1844356.0,,,,,,,1997,unique reports,,,,,,,,,
340171,1997-10-01,1997-12-31,11/08/2000,09/14/2000,v1996,115.0,13468744.0,7605072.0,5863672.0,7355685.0,1137527.0,396916.0,5167168.0,1071.0,363.0,76.0,1936071.0,3527.0,1500 MATTHEWS TOWNSHIP PARKWAY,MATTHEWS,NC,28105,MECKLENBURG,PRESBYTERIAN HOSPITAL MATTHEWS,,,78257.0,2581746.0,37591828.0,469258.0,5084542.0,,,,6535761.0,250471.0,10456309.0,6026423.0,6813253.0,6292098.0,1638212.0,1264138.0,,,,,,,1997,unique reports,,,,,,,,,
360094,1997-10-01,1997-12-31,03/14/2001,02/28/2001,v1996,212.0,33580792.0,14975415.0,18605377.0,16911129.0,2160089.0,862987.0,11014430.0,1301.0,489.0,418.0,3606798.0,,1600 N SUPERIOR ST,TOLEDO,OH,43604-,LUCAS,RIVERSIDE MERCY HOSPITAL,,,483297.0,2038892.0,896953.0,-613.0,-29318.0,-9757.0,-11081.0,-10871.0,-942132.0,,15879526.0,12508341.0,14787890.0,15673417.0,2955420.0,2868452.0,,,,,,,1997,unique reports,,,,,,,,,
370199,1997-11-07,1997-12-31,03/19/2001,02/07/2001,v1996,14.0,2408865.0,1433606.0,975259.0,1717384.0,277845.0,55205.0,1171315.0,120.0,4.0,,25285.0,,11200 N. PORTLAND AVE.,OKLAHOMA CITY,OK,73120-,OLLAHOMA,LAKESIDE WOMENS HOSPITAL,,,,-153723.0,51346.0,,,,,,-1364.0,,1406253.0,2106144.0,1541125.0,867741.0,21190.0,14411.0,,,,,,,1997,unique reports,,,,,,,,,
381990,1997-10-01,1997-12-31,11/04/1998,10/06/1998,v1996,21.0,260450.0,253077.0,7373.0,439797.0,250278.0,,3362.0,12.0,6.0,,,,10575 S.W. CANTERBURY LANE,TIGARD,OR,97224,,CANTERBURY CREST NURSING SERVICES,,,12105.0,23678.0,374782.0,,,,,467798.0,,,212016.0,27913.0,256130.0,,107458.0,103325.0,,,,,,,1997,unique reports,,,,,,,,,
400123,1997-10-01,1997-12-31,10/31/2000,10/10/2000,v1996,132.0,9901597.0,5268386.0,4633211.0,5004640.0,2058440.0,162380.0,5505714.0,2810.0,553.0,,1638184.0,2902.0,BASORA,MAYAGUEZ,PR,00681-,,HOSPITAL PEREA,,,512333.0,182986.0,5837399.0,,-359219.0,-751978.0,-374996.0,-30380.0,-1975106.0,,5980940.0,5529627.0,7726534.0,1887741.0,1340328.0,1246692.0,,,,,,,1997,unique reports,,,,,,,,,
450010,1997-10-01,1997-12-31,10/31/2000,09/27/2000,v1996,366.0,56991463.0,38850652.0,18140811.0,38795778.0,6287154.0,2197165.0,29771843.0,3729.0,1747.0,749.0,10137648.0,7563.0,1600 TENTH STREET,WICHITA FALLS,TX,76301,WICHITA,UNITED REGIONAL HEALTH CARE SYSTEM,,,3070339.0,7348566.0,78151401.0,,,,,,,91311558.0,39022651.0,22324353.0,38684692.0,18018306.0,10672417.0,9413987.0,,,,,,,1997,unique reports,,,,,,,,,
453074,1997-10-01,1997-12-31,08/10/2000,06/07/2000,v1996,66.0,2533886.0,1881372.0,652514.0,2011237.0,1103400.0,,1428766.0,66.0,55.0,,,,7850 BROOKHOLLOW,DALLAS,TX,75235,DALLAS,HSH DALLAS,,,2280.0,22709.0,6395892.0,,535588.0,,156599.0,24251.0,35382.0,,3686119.0,568746.0,2538390.0,1720.0,1081069.0,950965.0,,,,,,,1997,unique reports,,,,,,,,,
490040,1997-10-01,1997-12-31,03/14/2001,01/30/2001,v1996,330.0,51482007.0,31477871.0,20004136.0,30092642.0,8672971.0,3248444.0,21535784.0,4216.0,1012.0,535.0,7118069.0,,4320 SEMINARY ROAD,ALEXANDRIA,VA,22304,ALEXANDRIA,INOVA ALEXANDRIA HOSPITAL,,,3347331.0,190438.0,46161120.0,1598387.0,12437359.0,,23858159.0,,39556039.0,1464724.0,31092404.0,18130802.0,35058005.0,16168168.0,7095720.0,6411931.0,,,,,,,1997,unique reports,,,,,,,,,
510006,1997-10-01,1997-12-31,11/20/2000,10/17/2000,v1996,298.0,34302885.0,24250766.0,10052119.0,22165287.0,4325450.0,856992.0,12418628.0,2977.0,1615.0,381.0,9278686.0,10852.0,ROUTE 19 SOUTH,CLARKSBURG,WV,26302-16,HARRISON,UNITED HOSPITAL CENTER,,,592984.0,2034555.0,38574483.0,940456.0,16064841.0,,15620683.0,,22934059.0,,25197981.0,11445085.0,18061169.0,14137136.0,7676219.0,7048840.0,,,,,,,1997,unique reports,,,,,,,,,
511302,1997-11-01,1997-12-31,10/05/2000,08/30/2000,v1996,19.0,1146117.0,783372.0,362745.0,832232.0,5373.0,,208021.0,5.0,3.0,,,,396 DINGESS STREET,LOGAN,WV,25601-,LOGAN,GUYAN VALLEY HOSPITAL,,,,-33253.0,1847802.0,4279.0,1021170.0,34664.0,,,993619.0,,1525482.0,4039598.0,254463.0,466331.0,85873.0,,,,,,,,1997,unique reports,,,,,,,,,
520031,1997-10-01,1997-12-31,11/28/2000,09/28/2000,v1996,50.0,4564950.0,3331752.0,1233198.0,3612788.0,319316.0,54103.0,1117984.0,188.0,128.0,10.0,550254.0,,313 STOUGHTON RD,EDGERTON,WI,53534,ROCK,MEMORIAL COMMUNITY HOSPITAL,,,,340100.0,3782526.0,,7535001.0,,,,,,3694772.0,1806739.0,2298971.0,1049097.0,521185.0,477151.0,,,,,,,1997,unique reports,,,,,,,,,
